		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000011001    3    1    2    2    4    1    1    4  4.976899 0.760042 SUCCESS  12
000011011    3    2    3    3    1    4    2    0  4.976899 0.760042 SUCCESS  13
000011101    2    3    4    0    3    0    3    3  6.671567 0.572447 SUCCESS  14
000011111    3    3    4    2    1    0    3    4  5.950009 0.652832 SUCCESS  15
000100011    0    1    2    3    5    1    1    1  8.962017 0.345510 SUCCESS  16
000100101    4    2    1    7    2    4    1    1 13.701792 0.089877 SUCCESS  17
000100111    5    2    2    3    2    5    1    1  7.707565 0.462545 SUCCESS  18
000101001    1    1    2    1    2    1    2    5  6.482903 0.593305 SUCCESS  19
000101011    1    1    2    3    5    4    4    5  9.653786 0.290171 SUCCESS  20
000101101    2    3    5    2    2    1    6    5 12.258676 0.140030 SUCCESS  21
000101111    1    2    1    1    3    2    1    3  3.878012 0.867958 SUCCESS  22
000110011    2    8    3    3    2    0    1    7 25.816023 0.001129 FAILURE  23
000110101    2    1    2    0    0    2    1    2  7.015796 0.534929 SUCCESS  24
000110111    3    6    1    2    1    3    2    0 10.060903 0.260777 SUCCESS  25
000111001    2    3    0    3    2    2    0    2  5.572680 0.694975 SUCCESS  26
000111011    1    2    5    1    4    2    4    0  9.276457 0.319514 SUCCESS  27
000111101    5    2    2    1    3    5    1    2  7.707565 0.462545 SUCCESS  28
000111111    0    4    2    4    1    1    3    2  6.608679 0.579380 SUCCESS  29
001000011    5    4    2    1    2    1    3    1  6.734455 0.565535 SUCCESS  30
001000101    1    1    0    2    5    1    2    5 10.845349 0.210617 SUCCESS  31
001000111    0    1    3    2    3    2    2    2  3.940900 0.862416 SUCCESS  32
001001011    3    1    3    4    1    4    1    1  5.824233 0.666913 SUCCESS  33
001001101    4    5    2    1    5    3    4    3  8.932228 0.348045 SUCCESS  34
001001111    1    4    4    6    5    4    1    2 13.168899 0.106169 SUCCESS  35
001010011    2    1    2    3    4    1    4    4  5.165563 0.739743 SUCCESS  36
001010101    3    2    3    0    1    1    1    4  6.482903 0.593305 SUCCESS  37
001010111    2    2    1    5    3    4    4    3  6.201561 0.624665 SUCCESS  38
001011011    2    2    2    2    1    1    4    2  3.156454 0.924159 SUCCESS  39
001011101    4    0    2    2    2    0    3    0  8.899129 0.350877 SUCCESS  40
001011111    3    1    4    4    2    4    2    5  7.111783 0.524622 SUCCESS  41
001100101    3    1    4    1    2    2    2    0  5.635568 0.687978 SUCCESS  42
001100111    1    4    3    0    3    0    1    4  9.087793 0.334944 SUCCESS  43
001101011    1    2    1    0    1    2    2    3  5.446904 0.708915 SUCCESS  44
001101101    2    1    2    1    2    3    3    0  4.725346 0.786488 SUCCESS  45
001101111    2    4    1    0    1    3    3    0  8.114683 0.422349 SUCCESS  46
001110101    1    1    1    2    1    3    0    1  7.015796 0.534929 SUCCESS  47
001110111    1    5    5    0    3    2    4    2 10.312456 0.243777 SUCCESS  48
001111011    3    4    4    3    3    8    2    1 16.621123 0.034305 SUCCESS  49
001111101    1    1    2    2    1    1    2    7 12.540018 0.128687 SUCCESS  50
001111111    2    2    3    5    3    0    2    5  8.617787 0.375557 SUCCESS  51
010000011    2    2    3    1    3    2    2    2  1.524674 0.992290 SUCCESS  52
010000111    7    2    4    0    3    1    1    3 14.486238 0.069940 SUCCESS  53
010001011    1    2    3    4    1    2    3    4  4.255341 0.833382 SUCCESS  54
010001111    2    3    0    3    2    2    3    2  3.219342 0.919848 SUCCESS  55
010010011    1    2    4    5    4    2    3    2  6.138673 0.631702 SUCCESS  56
010010111    3    1    2    3    1    5    4    4  6.986007 0.538143 SUCCESS  57
010011011    1    4    1    1    2    2    3    2  4.003788 0.856782 SUCCESS  58
010011111    0    2    1    6    1    2    3    3 10.060903 0.260777 SUCCESS  59
010100011    2    2    5    1    2    2    3    1  4.976899 0.760042 SUCCESS  60
010100111    3    3    4    3    3    0    2    2  4.255341 0.833382 SUCCESS  61
010101011    4    1    2    0    3    3    2    5  7.644677 0.468925 SUCCESS  62
010101111    5    0    1    1    4    2    2    3  8.366235 0.398537 SUCCESS  63
010110011    3    1    4    0    1    1    0    2  8.836241 0.356298 SUCCESS  64
010110111    4    2    1    0    1    2    2    2  5.572680 0.694975 SUCCESS  65
010111011    3    1    3    2    3    2    1    2  2.372008 0.967432 SUCCESS  66
010111111    3    1    2    3    4    3    2    1  3.345118 0.910872 SUCCESS  67
011000111    1    1    0    4    2    3    2    2  5.635568 0.687978 SUCCESS  68
011001111    3    2    2    0    2    1    0    3  6.357126 0.607295 SUCCESS  69
011010111    0    3    2    0    0    2    4    2  8.899129 0.350877 SUCCESS  70
011011111    2    4    2    1    1    4    2    1  4.914011 0.766726 SUCCESS  71
011101111    2    4    5    0    1    1    1    2  9.087793 0.334944 SUCCESS  72
011111111    5    3    3    5    1    3    2    3  7.111783 0.524622 SUCCESS  73
100000000    0    0    0    1    0    0    0    2 15.896255 0.043889 SUCCESS  74
100010000    0    2    1    1    2    2    0    1  7.800242 0.453223 SUCCESS  75
100100000    2    1    1    2    1    0    0    0 10.216469 0.250160 SUCCESS  76
100101000    1    2    4    2    4    2    2    2  3.345118 0.910872 SUCCESS  77
100110000    1    2    2    2    3    1    1    2  3.030678 0.932418 SUCCESS  78
100111000    2    3    2    2    1    3    2    0  3.940900 0.862416 SUCCESS  79
101000000    1    4    3    3    1    0    2    4  6.671567 0.572447 SUCCESS  80
101000100    1    1    0    2    4    2    1    1  7.141573 0.521438 SUCCESS  81
101001000    4    1    1    0    1    1    1    2  7.926019 0.440730 SUCCESS  82
101001100    2    1    1    1    4    3    0    5  9.150681 0.329745 SUCCESS  83
101010000    2    0    3    0    2    1    1    0  9.494911 0.302279 SUCCESS  84
101010100    1    3    2    4    1    1    0    1  7.204461 0.514742 SUCCESS  85
101011000    1    4    3    2    2    5    5    4  8.869340 0.353438 SUCCESS  86
101011100    3    2    1    2    0    1    2    1  5.446904 0.708915 SUCCESS  87
101100000    0    0    3    1    0    2    2    4  9.683575 0.287941 SUCCESS  88
101100100    0    0    2    1    4    4    2    2  8.177571 0.416320 SUCCESS  89
101101000    1    3    1    1    3    2    6    1  9.213569 0.324601 SUCCESS  90
101101100    0    2    2    4    0    1    6    2 12.540018 0.128687 SUCCESS  91
101110000    2    1    0    2    3    5    1    0  9.809351 0.278663 SUCCESS  92
101110100    3    3    1    2    2    3    3    4  2.623560 0.955720 SUCCESS  93
101111000    3    2    2    1    1    0    1    3  5.509792 0.701955 SUCCESS  94
101111100    2    4    2    3    2    3    2    3  1.776226 0.987120 SUCCESS  95
110000000    0    1    0    1    3    4    3    3  8.177571 0.416320 SUCCESS  96
110000010    2    2    1    5    3    1    2    0  7.393125 0.494871 SUCCESS  97
110000100    6    3    2    4    4    2    2    2  7.959118 0.437474 SUCCESS  98
110001000    0    2    1    1    2    2    1    2  5.384016 0.715853 SUCCESS  99
110001010    1    1    1    0    4    1    1    6 13.261576 0.103161 SUCCESS 100
110010000    1    2    2    2    2    2    0    3  3.878012 0.867958 SUCCESS 101
110010010    2    1    1    2    2    4    1    3  4.003788 0.856782 SUCCESS 102
110010100    1    2    2    2    3    0    2    3  3.940900 0.862416 SUCCESS 103
110011000    4    2    2    3    1    2    2    2  2.434896 0.964698 SUCCESS 104
110011010    2    1    0    5    1    1    1    2  8.899129 0.350877 SUCCESS 105
110100000    2    6    5    1    3    2    5    4 13.231787 0.104120 SUCCESS 106
110100010    2    1    4    2    2    2    4    3  3.408006 0.906211 SUCCESS 107
110100100    3    0    2    0    3    1    1    3  7.204461 0.514742 SUCCESS 108
110101000    2    0    3    1    2    4    1    0  8.051795 0.428427 SUCCESS 109
110101010    2    2    1    4    3    3    1    2  3.282230 0.915418 SUCCESS 110
110101100    0    3    5    0    0    4    3    5 14.423350 0.071377 SUCCESS 111
110110000    1    1    3    2    1    1    1    3  4.662458 0.792968 SUCCESS 112
110110010    0    0    4    0    2    3    2    3  8.962017 0.345510 SUCCESS 113
110110100    1    3    2    4    1    3    4    0  6.671567 0.572447 SUCCESS 114
110111000    2    2    0    1    2    3    1    0  7.078684 0.528168 SUCCESS 115
110111010    3    4    1    1    2    2    3    3  3.345118 0.910872 SUCCESS 116
110111100    2    2    2    0    2    0    2    1  6.231350 0.621335 SUCCESS 117
111000000    2    3    1    2    1    2    2    0  4.662458 0.792968 SUCCESS 118
111000010    5    3    5    2    4    1    1    4  9.653786 0.290171 SUCCESS 119
111000100    7    4    1    1    0    3    1    0 17.624023 0.024229 SUCCESS 120
111000110    3    4    1    2    0    3    2    0  7.330237 0.501457 SUCCESS 121
111001000    1    4    3    2    0    1    1    3  6.482903 0.593305 SUCCESS 122
111001010    1    3    0    3    4    2    2    2  4.914011 0.766726 SUCCESS 123
111001100    2    0    1    3    2    2    3    0  6.357126 0.607295 SUCCESS 124
111010000    3    4    7    1    4    3    2    3 12.321564 0.137423 SUCCESS 125
111010010    2    0    2    0    3    2    0    4  8.899129 0.350877 SUCCESS 126
111010100    4    0    4    2    1    3    4    0  9.213569 0.324601 SUCCESS 127
111010110    0    3    3    2    0    3    4    5  9.339345 0.314483 SUCCESS 128
111011000    0    1    1    2    2    0    2    4  7.988907 0.434555 SUCCESS 129
111011010    0    1    1    2    1    5    5    2 10.845349 0.210617 SUCCESS 130
111011100    0    4    1    2    2    6    2    0 12.540018 0.128687 SUCCESS 131
111100000    1    2    1    5    1    1    0    1  9.683575 0.287941 SUCCESS 132
111100010    5    3    1    1    1    3    1    2  6.608679 0.579380 SUCCESS 133
111100100    1    3    4    1    2    1    2    3  4.066676 0.851058 SUCCESS 134
111100110    0    0    1    3    5    1    3    1 10.656685 0.221921 SUCCESS 135
111101000    2    4    8    0    5    2    0    5 24.968688 0.001574 FAILURE 136
111101010    3    1    2    3    2    4    4    1  4.255341 0.833382 SUCCESS 137
111101100    2    0    3    2    1    0    2    6 11.629796 0.168501 SUCCESS 138
111101110    2    2    0    1    0    4    2    2  7.204461 0.514742 SUCCESS 139
111110000    3    4    1    4    2    0    1    1  7.393125 0.494871 SUCCESS 140
111110010    3    1    2    4    2    2    1    3  3.282230 0.915418 SUCCESS 141
111110100    1    2    5    1    3    1    0    7 16.965353 0.030472 SUCCESS 142
111110110    2    2    2    3    0    1    1    5  7.393125 0.494871 SUCCESS 143
111111000    3    1    1    1    1    1    1    1  6.168462 0.628368 SUCCESS 144
111111010    0    2    4    1    2    5    1    3  8.366235 0.398537 SUCCESS 145
111111100    3    2    0    2    3    1    0    2  6.357126 0.607295 SUCCESS 146
111111110    5    3    3    5    1    3    2    3  7.111783 0.524622 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    0    0    0    2    2    0    1 13.480029 0.096366 SUCCESS   0
000000011    1    2    4    4    6    4    2    3  9.716674 0.285477 SUCCESS   1
000000101    2    2    1    1    6    2    2    3  7.581789 0.475349 SUCCESS   2
000000111    2    6    5    3    4    6    2    1 15.836677 0.044778 SUCCESS   3
000001001    3    3    1    2    2    3    6    1  7.707565 0.462545 SUCCESS   4
000001011    7    3    1    0    4    0    2    6 21.390688 0.006179 FAILURE   5
000001101    3    1    2    4    3    3    0    3  5.039787 0.753315 SUCCESS   6
000001111    2    6    2    2    1    5    2    2  9.465122 0.304589 SUCCESS   7
000010001    3    1    1    4    0    2    1    2  6.420015 0.600293 SUCCESS   8
000010011    2    2    2    3    1    6    4    1  8.554899 0.381222 SUCCESS   9
000010101    3    4    4    1    3    2    0    0  8.303347 0.404413 SUCCESS  10
000010111    5    3    0    2    4    6    2    4 13.106011 0.108254 SUCCESS  11
000011001    1    2    3    4    3    4    3    0  5.950009 0.652832 SUCCESS  12
000011011    4    3    0    3    3    2    4    2  5.165563 0.739743 SUCCESS  13
000011101    0    3    1    3    5    0    4    2 10.060903 0.260777 SUCCESS  14
000011111    1    5    3    0    1    6    2    0 15.144908 0.056388 SUCCESS  15
000100011    1    3    0    4    3    1    3    3  5.824233 0.666913 SUCCESS  16
000100101    1    3    4    5    3    1    2    0  8.429123 0.392713 SUCCESS  17
000100111    2    1    4    2    1    3    2    3  3.282230 0.915418 SUCCESS  18
000101001    2    2    3    1    3    1    3    2  2.372008 0.967432 SUCCESS  19
000101011    4    2    4    2    2    0    0    3  7.456013 0.488323 SUCCESS  20
000101101    1    1    4    4    4    1    1    3  6.734455 0.565535 SUCCESS  21
000101111    5    1    3    2    2    4    1    4  6.923119 0.544950 SUCCESS  22
000110011    2    1    3    1    2    5    4    2  5.950009 0.652832 SUCCESS  23
000110101    4    2    2    8    1    0    2    4 18.848685 0.015690 SUCCESS  24
000110111    4    3    1    3    4    1    3    3  4.381117 0.821206 SUCCESS  25
000111001    2    2    2    0    1    2    2    2  3.815124 0.873406 SUCCESS  26
000111011    0    4    0    4    7    0    3    2 18.660021 0.016787 SUCCESS  27
000111101    4    1    1    4    0    1    0    3  9.809351 0.278663 SUCCESS  28
000111111    4    3    2    2    1    4    1    0  6.608679 0.579380 SUCCESS  29
001000011    3    1    2    0    0    2    1    2  7.078684 0.528168 SUCCESS  30
001000101    4    3    4    3    1    1    1    3  5.102675 0.746548 SUCCESS  31
001000111    4    2    0    3    4    1    1    2  6.608679 0.579380 SUCCESS  32
001001011    2    2    4    3    5    0    4    1  8.554899 0.381222 SUCCESS  33
001001101    1    4    4    2    0    1    3    0  9.024905 0.340199 SUCCESS  34
001001111    2    3    5    1    1    3    2    3  5.102675 0.746548 SUCCESS  35
001010011    1    2    3    5    3    2    6    2  9.590898 0.294921 SUCCESS  36
001010101    2    4    3    3    4    2    1    2  3.470895 0.901437 SUCCESS  37
001010111    2    3    2    4    3    1    2    3  2.560672 0.958842 SUCCESS  38
001011011    2    1    3    3    4    2    5    5  7.959118 0.437474 SUCCESS  39
001011101    5    3    1    2    3    4    4    1  6.986007 0.538143 SUCCESS  40
001011111    6    1    3    2    0    3    3    4 10.312456 0.243777 SUCCESS  41
001100101    5    2    2    3    4    4    4    2  6.327337 0.610616 SUCCESS  42
001100111    2    1    2    1    2    3    5    4  5.950009 0.652832 SUCCESS  43
001101011    2    5    2    5    1    1    2    3  7.707565 0.462545 SUCCESS  44
001101101    2    2    1    4    4    2    1    1  4.914011 0.766726 SUCCESS  45
001101111    5    1    2    1    1    0    2    2  8.114683 0.422349 SUCCESS  46
001110101    3    1    0    0    3    2    2    1  7.141573 0.521438 SUCCESS  47
001110111    1    1    0    2    4    2    2    3  5.635568 0.687978 SUCCESS  48
001111011    5    1    1    2    2    3    2    4  5.950009 0.652832 SUCCESS  49
001111101    1    5    1    0    0    1    3    3 10.656685 0.221921 SUCCESS  50
001111111    3    2    1    2    1    5    3    0  7.456013 0.488323 SUCCESS  51
010000011    3    2    3    3    2    1    3    1  2.434896 0.964698 SUCCESS  52
010000111    0    2    0    2    0    2    0    3 10.342245 0.241822 SUCCESS  53
