		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000100011    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS  16
000100101    0    0    0    0    0    0    0    1 18.312482 0.019002 SUCCESS  17
000100111    0    2    2    1    1    0    0    1 10.216469 0.250160 SUCCESS  18
000101001    0    2    0    1    0    0    0    0 15.896255 0.043889 SUCCESS  19
000101011    1    4    1    1    0    1    1    0 10.342245 0.241822 SUCCESS  20
000101101    1    0    1    0    0    1    0    1 13.417141 0.098280 SUCCESS  21
000101111    2    1    1    0    2    1    2    0  7.800242 0.453223 SUCCESS  22
000110011    1    3    1    1    0    0    1    2  8.647577 0.372892 SUCCESS  23
000110101    0    0    0    0    2    3    1    1 11.911137 0.155213 SUCCESS  24
000110111    2    1    0    2    3    1    1    3  5.509792 0.701955 SUCCESS  25
000111001    0    0    0    1    0    0    0    0 18.312482 0.019002 SUCCESS  26
000111011    1    0    1    4    2    4    1    2  7.330237 0.501457 SUCCESS  27
000111101    2    1    1    3    3    1    2    0  5.509792 0.701955 SUCCESS  28
000111111    1    1    2    5    1    1    4    3  7.518901 0.481816 SUCCESS  29
001000011    0    0    0    0    0    0    2    0 17.528036 0.025057 SUCCESS  30
001000101    0    1    1    1    0    0    0    0 15.048921 0.058201 SUCCESS  31
001000111    0    0    1    2    0    1    1    1 11.000915 0.201647 SUCCESS  32
001001011    1    2    2    1    2    0    2    1  5.384016 0.715853 SUCCESS  33
001001101    1    1    1    2    1    0    1    0  9.369135 0.312119 SUCCESS  34
001001111    2    4    4    3    3    2    2    0  5.102675 0.746548 SUCCESS  35
001010011    0    4    2    4    0    0    2    0 12.225577 0.141419 SUCCESS  36
001010101    0    0    4    0    0    2    1    1 12.821359 0.118146 SUCCESS  37
001010111    1    3    2    1    3    4    1    1  4.851122 0.773363 SUCCESS  38
001011011    3    2    5    2    0    2    1    0  9.024905 0.340199 SUCCESS  39
001011101    2    1    1    2    2    2    1    2  2.967790 0.936363 SUCCESS  40
001011111    2    2    1    3    5    3    5    3  7.048895 0.531367 SUCCESS  41
001100101    1    2    2    1    0    3    0    1  7.863131 0.446953 SUCCESS  42
001100111    2    7    2    2    0    2    1    5 15.333573 0.052975 SUCCESS  43
001101011    1    3    1    5    4    3    2    2  6.012897 0.645787 SUCCESS  44
001101101    5    3    3    2    4    2    4    2  5.417115 0.712205 SUCCESS  45
001101111    4    4    4    6    6    2    3    1 15.052231 0.058138 SUCCESS  46
001110101    1    3    1    0    2    2    3    2  4.725346 0.786488 SUCCESS  47
001110111    8    3    3    6    4    6    4    4 27.418014 0.000599 FAILURE  48
001111011    3    5    2    2    7    1    5    5 18.441568 0.018149 SUCCESS  49
001111101    5    3    3    3    5    1    3    7 15.899565 0.043840 SUCCESS  50
001111111    5    7    7    9    3    7    9    7 75.027601 0.000000 FAILURE  51
010000011    1    0    0    0    0    1    0    2 14.264475 0.075127 SUCCESS  52
010000111    1    0    1    0    0    1    3    2 10.279357 0.245964 SUCCESS  53
010001011    0    1    0    0    0    2    0    0 15.896255 0.043889 SUCCESS  54
010001111    3    1    2    0    0    0    1    1 10.279357 0.245964 SUCCESS  55
010010011    2    0    0    1    1    1    1    0 11.000915 0.201647 SUCCESS  56
010010111    5    1    1    2    2    1    3    2  5.761345 0.673945 SUCCESS  57
010011011    3    1    3    2    4    0    3    1  5.761345 0.673945 SUCCESS  58
010011111    4    8    6    8    6    3    2    3 38.559134 0.000006 FAILURE  59
010100011    3    0    0    0    0    0    1    2 13.542917 0.094485 SUCCESS  60
010100111    3    6    2    4    2    2    2    0  9.402234 0.309508 SUCCESS  61
010101011    3    0    5    1    2    3    3    3  6.797343 0.558648 SUCCESS  62
010101111    1    7    5    4    4    5    4    4 19.540454 0.012222 SUCCESS  63
010110011    4    2    3    1    3    3    5    3  5.354227 0.719131 SUCCESS  64
010110111    8    7    6    6    6    2    5    4 42.200023 0.000001 FAILURE  65
010111011    4    0    6    4    6    6    3    7 29.834240 0.000226 FAILURE  66
010111111    5    8    8    6   12   10   10    4 123.044305 0.000000 FAILURE  67
011000111    0    1    2    3    1    0    3    1  7.926019 0.440730 SUCCESS  68
011001111    3    4    1    5    5    8    2    6 26.319127 0.000926 FAILURE  69
011010111    4    4    8    5    6    5    5    6 34.511127 0.000033 FAILURE  70
011011111    9   12    9   11   12    9   12    6 207.999483 0.000000 FAILURE  71
011101111   16    5   12   10    8   11    8   11 232.635061 0.000000 FAILURE  72
011111111   22   18   16   15   15   28   14   12 849.815376 0.000000 FAILURE  73
100000000    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS  74
100010000    1    0    0    0    0    0    1    0 16.680701 0.033611 SUCCESS  75
100100000    0    0    0    0    0    0    0    1 18.312482 0.019002 SUCCESS  76
100101000    0    0    0    0    0    0    0    1 18.312482 0.019002 SUCCESS  77
100110000    0    0    0    0    2    0    0    1 15.896255 0.043889 SUCCESS  78
100111000    0    0    0    0    0    0    2    1 15.896255 0.043889 SUCCESS  79
101000000    0    0    0    0    0    0    0    0 19.944262 0.010549 SUCCESS  80
101000100    1    0    0    0    0    0    0    1 16.680701 0.033611 SUCCESS  81
101001000    0    0    0    0    0    0    1    1 16.680701 0.033611 SUCCESS  82
101001100    0    6    1    2    1    0    0    1 15.552026 0.049260 SUCCESS  83
101010000    0    2    0    1    0    0    1    1 12.632695 0.125128 SUCCESS  84
101010100    1    3    0    0    0    0    0    0 15.959143 0.042969 SUCCESS  85
101011000    0    1    1    1    1    1    0    2  9.369135 0.312119 SUCCESS  86
101011100    1    1    3    3    0    1    0    1  8.710465 0.367306 SUCCESS  87
101100000    1    0    1    0    0    1    0    0 15.048921 0.058201 SUCCESS  88
101100100    1    2    3    2    2    2    1    0  4.662458 0.792968 SUCCESS  89
101101000    0    1    1    0    0    1    1    1 11.785361 0.161041 SUCCESS  90
101101100    0    2    5    4    2    5    1    4 11.222678 0.189398 SUCCESS  91
101110000    2    1    1    1    2    2    1    1  4.536682 0.805752 SUCCESS  92
101110100    3    3    3    3    1    2    1    2  2.434896 0.964698 SUCCESS  93
101111000    2    1    1    0    2    0    0    1 10.216469 0.250160 SUCCESS  94
101111100    3    8    2    3    4    4    7    6 29.897128 0.000220 FAILURE  95
110000000    0    0    0    0    0    0    1    0 18.312482 0.019002 SUCCESS  96
110000010    0    0    1    0    1    2    0    0 14.264475 0.075127 SUCCESS  97
110000100    0    0    1    0    1    0    0    1 15.048921 0.058201 SUCCESS  98
110001000    0    0    1    0    0    0    1    0 16.680701 0.033611 SUCCESS  99
110001010    1    3    1    0    0    1    2    0 10.279357 0.245964 SUCCESS 100
110010000    0    1    0    0    0    0    1    0 16.680701 0.033611 SUCCESS 101
110010010    1    1    3    1    0    0    2    0 10.279357 0.245964 SUCCESS 102
110010100    0    1    1    3    0    0    2    1 10.279357 0.245964 SUCCESS 103
110011000    0    0    0    0    2    0    2    4 13.668693 0.090820 SUCCESS 104
110011010    2    4    3    3    1    1    0    3  5.761345 0.673945 SUCCESS 105
110100000    0    0    1    0    0    1    0    0 16.680701 0.033611 SUCCESS 106
110100010    1    0    0    1    0    0    0    1 15.048921 0.058201 SUCCESS 107
110100100    2    0    0    0    2    1    2    1  9.432023 0.307171 SUCCESS 108
110101000    2    1    0    1    0    2    0    1 10.216469 0.250160 SUCCESS 109
110101010    4    3    1    1    2    1    2    2  4.003788 0.856782 SUCCESS 110
110101100    4    2    1    1    3    1    3    0  6.482903 0.593305 SUCCESS 111
110110000    1    0    2    0    1    1    0    0 12.632695 0.125128 SUCCESS 112
110110010    1    3    2    5    2    4    1    2  5.950009 0.652832 SUCCESS 113
110110100    3    1    2    2    4    2    2    4  3.408006 0.906211 SUCCESS 114
110111000    1    2    1    0    3    2    2    3  4.725346 0.786488 SUCCESS 115
110111010    4    3    4    6    3    5    3    3 10.878448 0.208682 SUCCESS 116
110111100    1    3    6    0    5    0    2    2 14.360462 0.072841 SUCCESS 117
111000000    0    0    0    0    0    0    2    0 17.528036 0.025057 SUCCESS 118
111000010    0    0    1    1    2    0    1    1 11.000915 0.201647 SUCCESS 119
111000100    0    2    1    1    1    0    0    2 10.216469 0.250160 SUCCESS 120
111000110    3    2    0    1    1    3    3    3  4.851122 0.773363 SUCCESS 121
111001000    0    1    0    1    0    0    0    1 15.048921 0.058201 SUCCESS 122
111001010    0    1    3    1    1    3    3    2  5.572680 0.694975 SUCCESS 123
111001100    3    1    2    1    2    5    1    3  5.824233 0.666913 SUCCESS 124
111010000    1    1    1    0    0    1    0    1 11.785361 0.161041 SUCCESS 125
111010010    2    0    4    1    3    2    3    3  4.976899 0.760042 SUCCESS 126
111010100    4    1    2    1    2    3    1    1  4.788234 0.779952 SUCCESS 127
111010110    7    4    5    3    6    3    6    4 24.876011 0.001632 FAILURE 128
111011000    2    0    2    2    1    3    0    0  8.710465 0.367306 SUCCESS 129
111011010    4    2    6    8    7    4    7    4 39.532244 0.000004 FAILURE 130
111011100    4    2    3    1    2    4    6    4  9.716674 0.285477 SUCCESS 131
111100000    0    0    0    0    1    2    2    1 11.848249 0.158104 SUCCESS 132
111100010    3    5    2    2    1    0    2    2  6.608679 0.579380 SUCCESS 133
111100100    1    1    2    2    0    0    3    1  7.863131 0.446953 SUCCESS 134
111100110    4    8    6    5    5    5    3    2 28.265348 0.000426 FAILURE 135
111101000    2    1    1    3    0    2    0    2  7.078684 0.528168 SUCCESS 136
111101010    8    7    4    3    6    4    3    2 29.897128 0.000220 FAILURE 137
111101100    1    6    1    7    6    6    2    4 27.950907 0.000484 FAILURE 138
111101110   12    5    9    7    5    7    9    7 107.666515 0.000000 FAILURE 139
111110000    1    0    0    2    5    3    1    1 10.593797 0.225794 SUCCESS 140
111110010    3    4    2    5    6    2    9    4 28.924018 0.000327 FAILURE 141
111110100    5    1    3    5    5    2    4    4 11.600006 0.169963 SUCCESS 142
111110110    4   11   10   13    8    9    8   10 172.818566 0.000000 FAILURE 143
111111000    5    3    1    7    5    5    4    0 21.830904 0.005239 FAILURE 144
111111010   11    5    8    7   13    7    9    4 131.580535 0.000000 FAILURE 145
111111100   11    8    9   10    9   11   13    7 192.621692 0.000000 FAILURE 146
111111110   22   18   16   15   15   28   14   12 849.815376 0.000000 FAILURE 147

